Unnamed: 0,AMBROSIA,batch_id,tavg,wspd,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
1042,0,63,22.9,9.8,1012.7,0,0,0,0,0,0,1,2022,6,22
1043,0,63,21.8,7.2,1013.2,0,0,0,0,0,0,1,2022,6,23
1044,0,63,23.6,6.0,1013.6,0,0,0,0,0,0,1,2022,6,24
1045,0,63,22.6,8.6,1012.0,0,0,0,0,0,0,1,2022,6,25
1046,0,63,23.9,6.5,1015.0,0,0,0,0,0,0,1,2022,6,26
1047,0,63,26.2,7.5,1016.6,0,0,0,0,0,0,1,2022,6,27
1048,0,63,27.6,7.4,1016.4,0,0,0,0,0,0,1,2022,6,28
1049,1,63,28.3,15.2,1013.4,0,0,0,0,0,0,1,2022,6,29
1050,1,70,22.4,4.8,1023.9,0,0,0,0,0,0,1,2022,7,18
1051,1,70,24.5,6.6,1021.4,0,0,0,0,0,0,1,2022,7,19
1052,1,70,26.9,5.0,1019.5,0,0,0,0,0,0,1,2022,7,20
1053,1,70,28.1,8.1,1016.4,0,0,0,0,0,0,1,2022,7,21
1054,1,70,28.3,6.6,1015.7,0,0,0,0,0,0,1,2022,7,22
1055,2,70,30.3,8.1,1013.8,0,0,0,0,0,0,1,2022,7,23
1056,1,70,26.5,14.7,1015.5,0,0,0,0,0,0,1,2022,7,24
1057,1,70,26.4,9.3,1014.6,0,0,0,0,0,0,1,2022,7,25
1058,1,70,25.9,10.7,1010.3,0,0,0,0,0,0,1,2022,7,26
1059,0,70,24.9,12.9,1013.0,0,0,0,0,0,0,1,2022,7,27
1060,1,77,22.6,10.3,1013.7,0,0,0,0,0,0,1,2022,8,1
1061,3,77,24.1,7.3,1015.5,0,0,0,0,0,0,1,2022,8,2
1062,0,77,26.6,8.1,1016.1,0,0,0,0,0,0,1,2022,8,3
1063,9,77,27.4,8.3,1016.1,0,0,0,0,0,0,1,2022,8,4
1064,9,77,27.7,6.9,1014.2,0,0,0,0,0,0,1,2022,8,5
1065,10,77,29.1,10.3,1012.6,0,0,0,0,0,0,1,2022,8,6
1066,9,77,25.6,22.4,1016.0,0,0,0,0,0,0,1,2022,8,7
1067,7,77,26.1,16.1,1017.5,0,0,0,0,0,0,1,2022,8,8
1068,1,77,23.2,13.2,1019.7,0,0,0,0,0,0,1,2022,8,9
1069,14,77,23.6,18.3,1019.9,0,0,0,0,0,0,1,2022,8,10
1070,41,84,25.0,7.1,1006.7,0,0,0,0,0,0,1,2022,8,15
1071,53,84,25.1,10.0,1007.9,0,0,0,0,0,0,1,2022,8,16
1072,59,84,27.4,8.0,1010.2,0,0,0,0,0,0,1,2022,8,17
1073,88,84,28.2,6.3,1010.7,0,0,0,0,0,0,1,2022,8,18
1074,127,84,30.0,12.2,1009.7,0,0,0,0,0,0,1,2022,8,19
1075,24,84,22.9,12.0,1010.3,0,0,0,0,0,0,1,2022,8,20
1076,16,84,20.0,9.8,1009.4,0,0,0,0,0,0,1,2022,8,21
1077,87,84,19.6,7.4,1009.1,0,0,0,0,0,0,1,2022,8,22
1078,52,84,20.7,7.4,1013.0,0,0,0,0,0,0,1,2022,8,23
1079,47,84,21.6,5.9,1015.4,0,0,0,0,0,0,1,2022,8,24
1080,146,91,23.4,9.0,1015.7,0,0,0,0,0,0,1,2022,8,29
1081,243,91,23.0,8.5,1016.8,0,0,0,0,0,0,1,2022,8,30
1082,264,91,23.9,11.1,1014.9,0,0,0,0,0,0,1,2022,8,31
1083,258,91,17.9,15.5,1014.7,0,0,0,0,0,0,1,2022,9,1
1084,66,91,15.6,13.8,1016.1,0,0,0,0,0,0,1,2022,9,2
1085,94,91,18.1,6.2,1017.9,0,0,0,0,0,0,1,2022,9,3
1086,181,91,19.4,6.3,1020.5,0,0,0,0,0,0,1,2022,9,4
1087,210,91,20.9,5.1,1023.1,0,0,0,0,0,0,1,2022,9,5
1088,318,91,21.3,5.7,1020.3,0,0,0,0,0,0,1,2022,9,6
1089,292,91,22.7,9.5,1016.8,0,0,0,0,0,0,1,2022,9,7
1090,122,98,16.7,14.1,1014.6,0,0,0,0,0,0,1,2022,9,12
1091,149,98,16.4,8.0,1014.4,0,0,0,0,0,0,1,2022,9,13
1092,222,98,21.1,14.4,1010.0,0,0,0,0,0,0,1,2022,9,14
1093,167,98,21.9,15.0,1006.7,0,0,0,0,0,0,1,2022,9,15
1094,32,98,17.0,11.1,1008.4,0,0,0,0,0,0,1,2022,9,16
1095,10,98,13.1,14.5,1006.4,0,0,0,0,0,0,1,2022,9,17
1096,30,98,12.4,18.9,1011.8,0,0,0,0,0,0,1,2022,9,18
1097,9,98,10.6,9.3,1015.0,0,0,0,0,0,0,1,2022,9,19
1098,1,98,12.2,14.5,1017.7,0,0,0,0,0,0,1,2022,9,20
1099,5,98,11.6,10.1,1020.7,0,0,0,0,0,0,1,2022,9,21
1100,6,105,15.7,8.3,1008.4,0,0,0,0,0,0,1,2022,9,26
1101,27,105,14.7,8.4,1002.3,0,0,0,0,0,0,1,2022,9,27
1102,13,105,14.6,8.7,1004.3,0,0,0,0,0,0,1,2022,9,28
1103,7,105,16.1,9.8,1003.6,0,0,0,0,0,0,1,2022,9,29
1104,9,105,17.6,12.8,1011.1,0,0,0,0,0,0,1,2022,9,30
1105,6,105,16.8,8.8,1013.9,0,0,0,0,0,0,1,2022,10,1
1106,4,105,15.0,13.2,1017.6,0,0,0,0,0,0,1,2022,10,2
1107,18,105,13.5,21.9,1017.7,0,0,0,0,0,0,1,2022,10,3
1108,2,105,12.1,15.2,1021.9,0,0,0,0,0,0,1,2022,10,4
1109,6,105,11.4,7.0,1028.7,0,0,0,0,0,0,1,2022,10,5
1110,6,112,13.2,10.9,1024.1,0,0,0,0,0,0,1,2022,10,10
1111,2,112,15.5,6.8,1022.4,0,0,0,0,0,0,1,2022,10,11
1112,6,112,14.9,7.8,1024.2,0,0,0,0,0,0,1,2022,10,12
1113,5,112,13.3,6.8,1023.1,0,0,0,0,0,0,1,2022,10,13
1114,3,112,13.8,5.1,1019.8,0,0,0,0,0,0,1,2022,10,14
1115,4,112,13.5,13.3,1019.6,0,0,0,0,0,0,1,2022,10,15
1116,3,112,14.4,11.7,1024.9,0,0,0,0,0,0,1,2022,10,16
1117,2,112,13.5,7.5,1031.6,0,0,0,0,0,0,1,2022,10,17
1118,7,112,12.2,7.6,1028.6,0,0,0,0,0,0,1,2022,10,18
1119,2,112,12.0,10.7,1022.3,0,0,0,0,0,0,1,2022,10,19
