Unnamed: 0,AMBROSIA,tavg,prcp,wdir,wspd,wpgt,pres,BG,VS,KS,KG,NIS,PO,SU,year,month,day
10422,6.0,12.9,,100.0,8.6,27.8,1022.9,0,0,1,0,0,0,0,2021,10,2
10423,9.0,14.6,,135.0,9.5,24.1,1022.2,0,0,1,0,0,0,0,2021,10,3
10424,2.0,15.6,,129.0,6.3,20.4,1022.1,0,0,1,0,0,0,0,2021,10,4
10425,6.0,15.5,,130.0,12.3,43.0,1020.9,0,0,1,0,0,0,0,2021,10,5
10426,6.0,13.9,,110.0,19.0,50.0,1019.2,0,0,1,0,0,0,0,2021,10,6
10427,4.0,12.8,,108.0,15.6,50.0,1017.7,0,0,1,0,0,0,0,2021,10,7
10428,2.0,9.1,,107.0,8.3,29.6,1022.7,0,0,1,0,0,0,0,2021,10,8
10429,1.0,6.9,,14.0,2.3,16.7,1025.2,0,0,1,0,0,0,0,2021,10,9
10430,1.0,8.0,,108.0,12.1,33.3,1022.7,0,0,1,0,0,0,0,2021,10,10
10431,2.0,8.2,,137.0,7.8,29.6,1018.6,0,0,1,0,0,0,0,2021,10,11
10432,1.0,8.5,,271.0,6.5,16.7,1016.3,0,0,1,0,0,0,0,2021,10,12
10433,2.0,8.6,,278.0,6.9,14.8,1017.7,0,0,1,0,0,0,0,2021,10,13
10434,2.0,7.5,,319.0,5.0,16.7,1023.9,0,0,1,0,0,0,0,2021,10,14
10435,0.0,6.8,,276.0,4.8,11.1,1020.1,0,0,1,0,0,0,0,2021,10,15
10436,0.0,8.2,,259.0,5.9,16.7,1019.3,0,0,1,0,0,0,0,2021,10,16
10437,2.0,10.8,,285.0,2.9,11.1,1022.2,0,0,1,0,0,0,0,2021,10,17
10438,1.0,9.8,,310.0,2.9,11.1,1025.6,0,0,1,0,0,0,0,2021,10,18
10439,1.0,9.3,,277.0,3.7,11.1,1029.8,0,0,1,0,0,0,0,2021,10,19
10440,0.0,8.8,,5.0,4.3,20.4,1026.7,0,0,1,0,0,0,0,2021,10,20
10441,1.0,12.1,,52.0,5.0,14.8,1018.4,0,0,1,0,0,0,0,2021,10,21
10442,2.0,13.4,,91.0,4.7,11.1,1018.0,0,0,1,0,0,0,0,2021,10,22
10443,0.0,10.5,,270.0,5.3,16.7,1025.2,0,0,1,0,0,0,0,2021,10,23
10444,1.0,9.0,,293.0,5.4,18.5,1032.2,0,0,1,0,0,0,0,2021,10,24
10445,1.0,6.1,,63.0,7.2,29.6,1029.0,0,0,1,0,0,0,0,2021,10,25
10446,0.0,9.0,,114.0,10.5,29.6,1024.3,0,0,1,0,0,0,0,2021,10,26
10447,1.0,5.7,,239.0,3.5,11.1,1028.6,0,0,1,0,0,0,0,2021,10,27
10448,0.0,5.0,,307.0,3.3,13.0,1028.3,0,0,1,0,0,0,0,2021,10,28
10449,0.0,7.2,,35.0,5.9,27.8,1023.7,0,0,1,0,0,0,0,2021,10,29
10450,0.0,10.5,,107.0,14.3,43.0,1022.6,0,0,1,0,0,0,0,2021,10,30
10451,0.0,9.5,,124.0,11.4,22.2,1020.3,0,0,1,0,0,0,0,2021,10,31
10452,0.0,7.3,1.9,318.0,9.1,14.8,1001.9,0,0,0,0,1,0,0,2021,2,1
10453,0.0,5.7,0.4,359.0,3.8,11.1,1011.7,0,0,0,0,1,0,0,2021,2,2
10454,0.0,7.9,0.0,106.0,4.7,11.1,1016.1,0,0,0,0,1,0,0,2021,2,3
10455,0.0,10.3,0.0,22.0,6.2,11.1,1014.8,0,0,0,0,1,0,0,2021,2,4
10456,0.0,10.2,0.0,120.0,4.0,11.1,1012.7,0,0,0,0,1,0,0,2021,2,5
10457,0.0,10.9,0.0,124.0,5.2,13.0,1014.5,0,0,0,0,1,0,0,2021,2,6
10458,0.0,8.9,0.0,86.0,6.7,24.1,1009.6,0,0,0,0,1,0,0,2021,2,7
10459,0.0,10.9,0.0,164.0,9.6,43.0,1000.3,0,0,0,0,1,0,0,2021,2,8
10460,0.0,11.1,0.6,165.0,7.1,24.1,1006.2,0,0,0,0,1,0,0,2021,2,9
10461,0.0,9.1,1.9,135.0,6.7,25.9,1007.7,0,0,0,0,1,0,0,2021,2,10
10462,0.0,4.7,14.0,304.0,12.0,54.0,1011.0,0,0,0,0,1,0,0,2021,2,11
10463,0.0,-4.2,0.0,302.0,8.0,29.6,1028.0,0,0,0,0,1,0,0,2021,2,12
10464,0.0,-5.6,0.7,353.0,12.9,24.1,1031.3,0,0,0,0,1,0,0,2021,2,13
10465,0.0,-4.7,0.0,325.0,18.4,25.9,1032.8,0,0,0,0,1,0,0,2021,2,14
10466,0.0,-2.8,0.0,326.0,13.8,29.6,1034.6,0,0,0,0,1,0,0,2021,2,15
10467,0.0,-3.3,0.0,11.0,5.2,11.1,1029.9,0,0,0,0,1,0,0,2021,2,16
10468,0.0,0.6,1.6,183.0,4.8,9.3,1023.1,0,0,0,0,1,0,0,2021,2,17
10469,0.0,4.8,0.0,345.0,5.1,14.8,1022.7,0,0,0,0,1,0,0,2021,2,18
10470,0.0,2.9,0.3,82.0,5.0,13.0,1026.4,0,0,0,0,1,0,0,2021,2,19
10471,0.0,4.3,5.7,72.0,4.2,11.1,1027.1,0,0,0,0,1,0,0,2021,2,20
10472,0.0,6.2,0.0,98.0,7.1,13.0,1031.0,0,0,0,0,1,0,0,2021,2,21
10473,0.0,7.0,0.0,147.0,5.5,11.1,1030.6,0,0,0,0,1,0,0,2021,2,22
10474,0.0,8.3,0.0,86.0,7.7,13.0,1032.7,0,0,0,0,1,0,0,2021,2,23
10475,0.0,7.7,0.0,16.0,9.9,14.8,1036.2,0,0,0,0,1,0,0,2021,2,24
10476,0.0,8.9,0.0,107.0,4.7,11.1,1034.3,0,0,0,0,1,0,0,2021,2,25
10477,0.0,10.3,0.0,8.0,4.5,11.1,1027.6,0,0,0,0,1,0,0,2021,2,26
10478,0.0,8.3,0.0,334.0,16.2,61.0,1025.4,0,0,0,0,1,0,0,2021,2,27
10479,0.0,6.9,0.0,315.0,14.6,27.8,1031.8,0,0,0,0,1,0,0,2021,2,28
10480,0.0,4.8,0.0,353.0,10.9,25.9,1031.3,0,0,0,0,1,0,0,2021,3,1
10481,0.0,5.2,0.0,321.0,8.7,20.4,1034.6,0,0,0,0,1,0,0,2021,3,2
10482,0.0,6.3,0.0,73.0,4.5,13.0,1032.3,0,0,0,0,1,0,0,2021,3,3
10483,0.0,8.7,0.0,86.0,4.6,50.0,1017.1,0,0,0,0,1,0,0,2021,3,4
10484,0.0,9.7,0.0,1.0,6.7,14.8,1017.9,0,0,0,0,1,0,0,2021,3,5
10485,0.0,3.2,0.0,328.0,19.0,58.0,1028.2,0,0,0,0,1,0,0,2021,3,6
10486,0.0,1.6,0.0,83.0,4.5,13.0,1027.1,0,0,0,0,1,0,0,2021,3,7
10487,0.0,5.0,0.0,2.0,7.0,16.7,1018.1,0,0,0,0,1,0,0,2021,3,8
10488,0.0,4.1,14.5,6.0,5.5,13.0,1019.1,0,0,0,0,1,0,0,2021,3,9
10489,0.0,1.2,9.3,324.0,12.8,18.5,1016.3,0,0,0,0,1,0,0,2021,3,10
10490,0.0,2.4,0.0,346.0,8.6,16.7,1022.5,0,0,0,0,1,0,0,2021,3,11
10491,0.0,6.6,0.0,114.0,8.1,24.1,1018.8,0,0,0,0,1,0,0,2021,3,12
10492,0.0,8.3,1.3,5.0,5.1,14.8,1016.1,0,0,0,0,1,0,0,2021,3,13
10493,0.0,10.7,0.0,160.0,7.1,22.2,1010.2,0,0,0,0,1,0,0,2021,3,14
10494,0.0,5.1,14.8,324.0,13.2,24.1,1003.5,0,0,0,0,1,0,0,2021,3,15
10495,0.0,4.6,1.9,293.0,23.0,43.0,1005.6,0,0,0,0,1,0,0,2021,3,16
10496,0.0,4.1,0.6,290.0,20.7,43.0,1010.0,0,0,0,0,1,0,0,2021,3,17
10497,0.0,3.1,0.3,313.0,12.8,18.5,1015.1,0,0,0,0,1,0,0,2021,3,18
10498,0.0,3.7,0.0,316.0,5.3,13.0,1016.4,0,0,0,0,1,0,0,2021,3,19
10499,0.0,3.3,2.2,353.0,9.7,14.8,1018.8,0,0,0,0,1,0,0,2021,3,20
10500,0.0,3.2,10.7,14.0,11.3,20.4,1013.9,0,0,0,0,1,0,0,2021,3,21
10501,0.0,1.4,4.1,311.0,17.4,22.2,1008.5,0,0,0,0,1,0,0,2021,3,22
10502,0.0,1.4,0.0,319.0,16.2,27.8,1016.9,0,0,0,0,1,0,0,2021,3,23
10503,0.0,3.7,0.0,13.0,13.0,25.9,1017.6,0,0,0,0,1,0,0,2021,3,24
10504,0.0,3.2,0.0,348.0,8.1,18.5,1022.1,0,0,0,0,1,0,0,2021,3,25
10505,0.0,5.7,0.0,70.0,5.3,14.8,1025.6,0,0,0,0,1,0,0,2021,3,26
10506,0.0,8.6,0.0,136.0,5.2,14.8,1026.1,0,0,0,0,1,0,0,2021,3,27
10507,0.0,9.6,0.0,,,,,0,0,0,0,1,0,0,2021,3,28
10508,0.0,10.1,0.0,327.0,11.1,24.1,1032.0,0,0,0,0,1,0,0,2021,3,29
10509,0.0,11.0,0.0,0.0,9.5,20.4,1029.6,0,0,0,0,1,0,0,2021,3,30
10510,0.0,11.4,0.0,51.0,6.8,16.7,1025.7,0,0,0,0,1,0,0,2021,3,31
10511,0.0,13.1,0.0,5.0,5.4,13.0,1019.1,0,0,0,0,1,0,0,2021,4,1
10512,0.0,12.2,3.5,132.0,5.3,16.7,1014.0,0,0,0,0,1,0,0,2021,4,2
10513,0.0,8.3,3.4,346.0,12.9,29.6,1013.6,0,0,0,0,1,0,0,2021,4,3
10514,0.0,5.0,0.2,302.0,8.3,18.5,1017.3,0,0,0,0,1,0,0,2021,4,4
10515,0.0,7.3,0.0,273.0,6.6,13.0,1016.3,0,0,0,0,1,0,0,2021,4,5
10516,0.0,7.3,2.0,122.0,16.6,38.9,1006.1,0,0,0,0,1,0,0,2021,4,6
10517,0.0,1.6,0.0,307.0,11.6,24.1,1011.8,0,0,0,0,1,0,0,2021,4,7
10518,0.0,3.5,0.0,335.0,11.2,27.8,1023.3,0,0,0,0,1,0,0,2021,4,8
10519,0.0,5.4,0.0,93.0,5.4,13.0,1028.8,0,0,0,0,1,0,0,2021,4,9
10520,0.0,8.6,0.0,128.0,4.9,11.1,1024.0,0,0,0,0,1,0,0,2021,4,10
10521,0.0,12.5,0.0,97.0,4.6,14.8,1022.2,0,0,0,0,1,0,0,2021,4,11
10522,0.0,17.7,0.1,120.0,7.6,14.8,1018.9,0,0,0,0,1,0,0,2021,4,12
10523,0.0,12.8,2.7,23.0,9.5,18.5,1016.1,0,0,0,0,1,0,0,2021,4,13
10524,0.0,5.4,0.2,312.0,17.0,43.0,1018.8,0,0,0,0,1,0,0,2021,4,14
10525,0.0,5.9,0.0,308.0,10.5,20.4,1021.4,0,0,0,0,1,0,0,2021,4,15
10526,0.0,6.0,0.0,352.0,8.3,14.8,1021.7,0,0,0,0,1,0,0,2021,4,16
10527,0.0,4.8,10.2,315.0,10.5,14.8,1017.9,0,0,0,0,1,0,0,2021,4,17
10528,0.0,5.3,1.2,328.0,9.5,11.1,1016.2,0,0,0,0,1,0,0,2021,4,18
10529,0.0,6.6,6.9,1.0,7.4,14.8,1015.3,0,0,0,0,1,0,0,2021,4,19
10530,0.0,9.2,5.9,245.0,4.7,13.0,1014.5,0,0,0,0,1,0,0,2021,4,20
10531,0.0,10.3,0.5,41.0,6.3,20.4,1018.4,0,0,0,0,1,0,0,2021,4,21
10532,0.0,12.3,1.8,164.0,6.9,16.7,1020.0,0,0,0,0,1,0,0,2021,4,22
10533,0.0,11.6,0.0,309.0,8.6,20.4,1021.8,0,0,0,0,1,0,0,2021,4,23
10534,0.0,9.7,0.0,342.0,7.9,24.1,1022.9,0,0,0,0,1,0,0,2021,4,24
10535,0.0,11.7,0.0,318.0,6.7,14.8,1023.7,0,0,0,0,1,0,0,2021,4,25
10536,0.0,12.6,0.0,329.0,8.4,18.5,1016.1,0,0,0,0,1,0,0,2021,4,26
10537,0.0,15.1,1.0,34.0,7.8,14.8,1011.2,0,0,0,0,1,0,0,2021,4,27
10538,0.0,13.2,0.0,48.0,11.1,24.1,1010.6,0,0,0,0,1,0,0,2021,4,28
10539,0.0,15.7,0.0,92.0,6.4,16.7,1012.4,0,0,0,0,1,0,0,2021,4,29
10540,0.0,20.2,0.0,117.0,6.2,16.7,1012.4,0,0,0,0,1,0,0,2021,4,30
10541,0.0,19.7,0.1,136.0,6.3,16.7,1012.1,0,0,0,0,1,0,0,2021,5,1
10542,0.0,21.7,0.0,186.0,8.0,22.2,1009.4,0,0,0,0,1,0,0,2021,5,2
10543,0.0,15.2,0.0,315.0,17.0,24.1,1017.9,0,0,0,0,1,0,0,2021,5,3
10544,0.0,16.3,0.0,8.0,6.9,14.8,1016.1,0,0,0,0,1,0,0,2021,5,4
10545,0.0,18.1,0.0,153.0,7.9,18.5,1009.7,0,0,0,0,1,0,0,2021,5,5
10546,0.0,15.8,0.0,319.0,9.7,14.8,1014.0,0,0,0,0,1,0,0,2021,5,6
10547,0.0,18.7,0.0,158.0,8.7,20.4,1011.0,0,0,0,0,1,0,0,2021,5,7
10548,0.0,12.3,0.0,320.0,17.9,31.5,1020.2,0,0,0,0,1,0,0,2021,5,8
10549,0.0,14.2,0.0,86.0,4.9,14.8,1023.1,0,0,0,0,1,0,0,2021,5,9
10550,0.0,20.0,0.0,88.0,12.6,20.4,1019.2,0,0,0,0,1,0,0,2021,5,10
10551,0.0,21.8,0.0,78.0,10.5,20.4,1013.9,0,0,0,0,1,0,0,2021,5,11
10552,0.0,18.6,0.9,85.0,14.0,24.1,1008.2,0,0,0,0,1,0,0,2021,5,12
10553,0.0,15.2,1.0,179.0,5.8,16.7,1007.4,0,0,0,0,1,0,0,2021,5,13
10554,0.0,15.3,4.0,129.0,6.8,16.7,1010.5,0,0,0,0,1,0,0,2021,5,14
10555,0.0,16.2,0.0,132.0,5.5,13.0,1010.3,0,0,0,0,1,0,0,2021,5,15
10556,0.0,16.1,0.3,308.0,7.2,11.1,1009.6,0,0,0,0,1,0,0,2021,5,16
10557,0.0,15.3,5.5,97.0,8.7,16.7,1008.3,0,0,0,0,1,0,0,2021,5,17
10558,0.0,15.6,0.0,331.0,9.5,16.7,1012.1,0,0,0,0,1,0,0,2021,5,18
10559,0.0,16.3,10.5,141.0,8.0,14.8,1011.2,0,0,0,0,1,0,0,2021,5,19
10560,0.0,12.6,2.3,290.0,9.0,40.0,1011.1,0,0,0,0,1,0,0,2021,5,20
10561,0.0,14.3,0.0,315.0,15.5,24.1,1017.6,0,0,0,0,1,0,0,2021,5,21
10562,0.0,16.9,0.0,144.0,6.8,16.7,1017.1,0,0,0,0,1,0,0,2021,5,22
10563,0.0,20.6,0.0,170.0,6.9,16.7,1015.7,0,0,0,0,1,0,0,2021,5,23
10564,0.0,19.8,0.0,315.0,10.4,18.5,1020.9,0,0,0,0,1,0,0,2021,5,24
10565,0.0,24.7,0.0,105.0,12.4,18.5,1015.5,0,0,0,0,1,0,0,2021,5,25
10566,0.0,17.5,0.0,320.0,18.7,47.0,1018.5,0,0,0,0,1,0,0,2021,5,26
10567,0.0,17.8,2.6,355.0,8.4,14.8,1013.7,0,0,0,0,1,0,0,2021,5,27
10568,0.0,14.5,1.1,304.0,8.3,25.9,1016.5,0,0,0,0,1,0,0,2021,5,28
10569,0.0,15.6,0.0,331.0,6.5,18.5,1017.9,0,0,0,0,1,0,0,2021,5,29
10570,0.0,12.5,1.1,324.0,6.2,18.5,1018.1,0,0,0,0,1,0,0,2021,5,30
10571,0.0,12.0,3.3,328.0,9.4,40.0,1016.8,0,0,0,0,1,0,0,2021,5,31
10572,0.0,12.1,4.3,306.0,11.8,24.1,1015.8,0,0,0,0,1,0,0,2021,6,1
10573,0.0,14.8,0.0,346.0,9.0,18.5,1019.8,0,0,0,0,1,0,0,2021,6,2
10574,0.0,15.6,0.0,10.0,9.1,22.2,1022.8,0,0,0,0,1,0,0,2021,6,3
10575,0.0,17.1,0.0,18.0,7.5,14.8,1024.0,0,0,0,0,1,0,0,2021,6,4
10576,0.0,19.0,0.0,76.0,5.2,11.1,1020.8,0,0,0,0,1,0,0,2021,6,5
10577,0.0,19.7,0.0,63.0,6.2,14.8,1016.6,0,0,0,0,1,0,0,2021,6,6
10578,0.0,19.2,0.0,239.0,4.6,13.0,1016.8,0,0,0,0,1,0,0,2021,6,7
10579,0.0,19.1,1.1,80.0,8.1,16.7,1015.7,0,0,0,0,1,0,0,2021,6,8
10580,0.0,19.3,0.1,54.0,8.3,16.7,1014.6,0,0,0,0,1,0,0,2021,6,9
10581,0.0,19.9,0.0,49.0,7.3,18.5,1014.2,0,0,0,0,1,0,0,2021,6,10
10582,0.0,19.4,0.0,324.0,9.2,18.5,1015.1,0,0,0,0,1,0,0,2021,6,11
10583,0.0,18.7,0.3,356.0,6.4,18.5,1016.1,0,0,0,0,1,0,0,2021,6,12
10584,0.0,17.1,2.0,308.0,9.7,20.4,1016.5,0,0,0,0,1,0,0,2021,6,13
10585,0.0,15.0,0.0,314.0,17.6,40.0,1017.5,0,0,0,0,1,0,0,2021,6,14
10586,0.0,16.9,0.0,329.0,11.8,24.1,1017.0,0,0,0,0,1,0,0,2021,6,15
10587,0.0,21.1,0.0,317.0,11.7,24.1,1014.9,0,0,0,0,1,0,0,2021,6,16
10588,0.0,22.1,0.0,19.0,7.8,14.8,1017.0,0,0,0,0,1,0,0,2021,6,17
10589,0.0,20.9,3.4,48.0,6.2,16.7,1016.5,0,0,0,0,1,0,0,2021,6,18
10590,0.0,19.7,14.1,3.0,3.8,14.8,1014.3,0,0,0,0,1,0,0,2021,6,19
10591,0.0,22.1,0.0,32.0,5.2,13.0,1012.5,0,0,0,0,1,0,0,2021,6,20
10592,0.0,24.3,0.0,72.0,4.7,11.1,1010.7,0,0,0,0,1,0,0,2021,6,21
10593,0.0,26.8,0.0,110.0,5.1,13.0,1011.0,0,0,0,0,1,0,0,2021,6,22
10594,0.0,28.3,0.0,54.0,6.3,16.7,1014.2,0,0,0,0,1,0,0,2021,6,23
10595,0.0,28.6,0.0,59.0,5.6,13.0,1015.8,0,0,0,0,1,0,0,2021,6,24
10596,0.0,28.7,0.0,80.0,6.3,14.8,1013.6,0,0,0,0,1,0,0,2021,6,25
10597,0.0,24.8,1.7,340.0,8.7,18.5,1013.2,0,0,0,0,1,0,0,2021,6,26
10598,0.0,24.7,0.0,12.0,8.2,18.5,1015.2,0,0,0,0,1,0,0,2021,6,27
10599,0.0,25.2,0.0,65.0,4.6,11.1,1016.4,0,0,0,0,1,0,0,2021,6,28
10600,0.0,27.4,0.0,94.0,5.4,13.0,1013.3,0,0,0,0,1,0,0,2021,6,29
10601,0.0,29.3,0.0,160.0,7.3,16.7,1009.9,0,0,0,0,1,0,0,2021,6,30
10602,0.0,24.6,1.1,358.0,8.2,18.5,1009.5,0,0,0,0,1,0,0,2021,7,1
10603,0.0,21.8,0.0,321.0,15.1,22.2,1013.1,0,0,0,0,1,0,0,2021,7,2
10604,0.0,20.4,0.0,343.0,10.3,20.4,1014.3,0,0,0,0,1,0,0,2021,7,3
10605,0.0,22.1,0.3,331.0,6.9,16.7,1012.4,0,0,0,0,1,0,0,2021,7,4
10606,0.0,23.9,0.1,323.0,7.3,16.7,1009.1,0,0,0,0,1,0,0,2021,7,5
10607,0.0,25.5,0.0,306.0,11.7,24.1,1012.3,0,0,0,0,1,0,0,2021,7,6
10608,0.0,26.6,0.0,75.0,4.9,13.0,1014.8,0,0,0,0,1,0,0,2021,7,7
10609,0.0,27.4,0.0,48.0,5.7,16.7,1017.6,0,0,0,0,1,0,0,2021,7,8
10610,2.0,28.9,0.0,79.0,9.6,18.5,1016.2,0,0,0,0,1,0,0,2021,7,9
10611,0.0,28.2,0.0,73.0,12.4,16.7,1013.5,0,0,0,0,1,0,0,2021,7,10
10612,2.0,26.9,0.0,83.0,8.2,14.8,1011.8,0,0,0,0,1,0,0,2021,7,11
10613,2.0,27.1,0.0,60.0,5.8,13.0,1011.9,0,0,0,0,1,0,0,2021,7,12
10614,0.0,28.3,0.0,76.0,5.3,13.0,1011.8,0,0,0,0,1,0,0,2021,7,13
10615,1.0,29.9,0.0,114.0,8.3,16.7,1010.6,0,0,0,0,1,0,0,2021,7,14
10616,1.0,28.8,10.2,79.0,12.7,16.7,1009.7,0,0,0,0,1,0,0,2021,7,15
10617,0.0,23.2,14.0,354.0,13.2,16.7,1009.6,0,0,0,0,1,0,0,2021,7,16
10618,0.0,21.3,1.1,318.0,13.2,18.5,1008.4,0,0,0,0,1,0,0,2021,7,17
10619,0.0,20.9,9.7,323.0,12.4,20.4,1007.4,0,0,0,0,1,0,0,2021,7,18
10620,1.0,21.0,3.2,306.0,10.0,16.7,1008.6,0,0,0,0,1,0,0,2021,7,19
10621,0.0,21.7,0.1,326.0,6.0,16.7,1011.8,0,0,0,0,1,0,0,2021,7,20
10622,2.0,21.4,0.0,347.0,9.8,24.1,1017.3,0,0,0,0,1,0,0,2021,7,21
10623,1.0,21.7,0.0,348.0,9.1,22.2,1018.1,0,0,0,0,1,0,0,2021,7,22
10624,0.0,22.2,0.0,15.0,6.1,18.5,1016.1,0,0,0,0,1,0,0,2021,7,23
10625,0.0,22.4,0.0,43.0,5.7,13.0,1015.3,0,0,0,0,1,0,0,2021,7,24
10626,0.0,24.2,0.0,138.0,5.3,13.0,1015.5,0,0,0,0,1,0,0,2021,7,25
10627,1.0,27.2,0.0,74.0,6.1,14.8,1016.1,0,0,0,0,1,0,0,2021,7,26
10628,1.0,27.8,0.0,18.0,5.1,13.0,1017.0,0,0,0,0,1,0,0,2021,7,27
10629,0.0,28.8,0.0,50.0,4.6,14.8,1015.0,0,0,0,0,1,0,0,2021,7,28
10630,2.0,29.1,0.0,67.0,5.7,11.1,1012.7,0,0,0,0,1,0,0,2021,7,29
10631,0.0,27.9,0.0,25.0,6.9,16.7,1010.8,0,0,0,0,1,0,0,2021,7,30
10632,0.0,27.4,2.0,14.0,9.5,65.0,1009.8,0,0,0,0,1,0,0,2021,7,31
10633,1.0,27.9,0.0,134.0,7.2,44.5,1010.0,0,0,0,0,1,0,0,2021,8,1
10634,0.0,26.4,0.0,343.0,16.2,40.0,1010.0,0,0,0,0,1,0,0,2021,8,2
10635,1.0,25.3,0.0,53.0,5.4,13.0,1014.8,0,0,0,0,1,0,0,2021,8,3
10636,0.0,25.6,0.0,344.0,4.1,11.1,1013.6,0,0,0,0,1,0,0,2021,8,4
10637,0.0,26.0,0.0,12.0,8.5,47.0,1007.5,0,0,0,0,1,0,0,2021,8,5
10638,1.0,22.8,0.0,330.0,12.9,22.2,1007.7,0,0,0,0,1,0,0,2021,8,6
10639,0.0,22.8,0.0,74.0,5.3,16.7,1012.2,0,0,0,0,1,0,0,2021,8,7
10640,0.0,25.8,0.0,67.0,4.6,11.1,1013.7,0,0,0,0,1,0,0,2021,8,8
10641,0.0,27.6,0.0,29.0,6.3,18.5,1016.3,0,0,0,0,1,0,0,2021,8,9
10642,0.0,26.8,0.0,347.0,8.3,20.4,1016.4,0,0,0,0,1,0,0,2021,8,10
10643,0.0,27.0,0.0,343.0,8.2,18.5,1014.8,0,0,0,0,1,0,0,2021,8,11
10644,0.0,25.0,0.0,347.0,13.9,24.1,1018.6,0,0,0,0,1,0,0,2021,8,12
10645,0.0,24.3,0.0,349.0,7.0,16.7,1021.5,0,0,0,0,1,0,0,2021,8,13
10646,0.0,25.1,0.0,15.0,5.2,14.8,1020.4,0,0,0,0,1,0,0,2021,8,14
10647,0.0,25.9,0.0,45.0,4.6,11.1,1016.6,0,0,0,0,1,0,0,2021,8,15
10648,12.0,27.0,0.0,152.0,4.6,13.0,1012.6,0,0,0,0,1,0,0,2021,8,16
10649,60.0,25.2,0.0,293.0,13.3,47.0,1010.4,0,0,0,0,1,0,0,2021,8,17
10650,49.0,18.3,0.4,319.0,12.5,27.8,1015.3,0,0,0,0,1,0,0,2021,8,18
10651,39.0,19.5,0.0,6.0,8.8,20.4,1016.0,0,0,0,0,1,0,0,2021,8,19
10652,26.0,21.4,0.0,343.0,6.1,16.7,1015.7,0,0,0,0,1,0,0,2021,8,20
10653,47.0,22.3,0.0,336.0,8.9,22.2,1017.2,0,0,0,0,1,0,0,2021,8,21
10654,36.0,22.7,0.0,66.0,5.3,16.7,1018.0,0,0,0,0,1,0,0,2021,8,22
10655,28.0,24.7,0.0,115.0,5.1,11.1,1014.8,0,0,0,0,1,0,0,2021,8,23
10656,60.0,22.1,0.0,317.0,18.3,40.0,1015.0,0,0,0,0,1,0,0,2021,8,24
10657,8.0,18.8,0.0,324.0,11.4,27.8,1015.0,0,0,0,0,1,0,0,2021,8,25
10658,10.0,19.4,34.9,13.0,5.7,11.1,1012.2,0,0,0,0,1,0,0,2021,8,26
10659,28.0,18.8,0.0,324.0,13.4,43.0,1011.0,0,0,0,0,1,0,0,2021,8,27
10660,54.0,18.3,2.2,337.0,13.3,18.5,1012.9,0,0,0,0,1,0,0,2021,8,28
10661,21.0,15.5,0.1,322.0,13.8,20.4,1011.3,0,0,0,0,1,0,0,2021,8,29
10662,31.0,17.8,0.0,334.0,7.4,16.7,1014.2,0,0,0,0,1,0,0,2021,8,30
10663,49.0,19.3,0.0,348.0,8.2,16.7,1015.8,0,0,0,0,1,0,0,2021,8,31
10664,225.0,18.3,0.0,328.0,7.7,22.2,1018.8,0,0,0,0,1,0,0,2021,9,1
10665,104.0,17.9,0.0,347.0,13.2,40.0,1021.9,0,0,0,0,1,0,0,2021,9,2
10666,36.0,18.1,0.0,48.0,5.6,11.1,1021.0,0,0,0,0,1,0,0,2021,9,3
10667,33.0,18.2,0.0,47.0,6.2,13.0,1017.1,0,0,0,0,1,0,0,2021,9,4
10668,73.0,18.2,0.0,44.0,5.1,14.8,1018.1,0,0,0,0,1,0,0,2021,9,5
10669,34.0,18.9,0.0,46.0,10.7,18.5,1022.0,0,0,0,0,1,0,0,2021,9,6
10670,18.0,18.2,0.0,56.0,9.0,18.5,1023.5,0,0,0,0,1,0,0,2021,9,7
10671,15.0,19.6,0.0,55.0,9.0,18.5,1022.0,0,0,0,0,1,0,0,2021,9,8
10672,17.0,19.4,0.0,85.0,8.3,16.7,1019.6,0,0,0,0,1,0,0,2021,9,9
10673,26.0,20.2,0.0,51.0,4.7,11.1,1017.8,0,0,0,0,1,0,0,2021,9,10
10674,24.0,19.2,0.0,76.0,4.1,13.0,1016.7,0,0,0,0,1,0,0,2021,9,11
10675,52.0,18.9,0.0,332.0,6.0,14.8,1015.1,0,0,0,0,1,0,0,2021,9,12
10676,28.0,19.7,0.0,8.0,8.0,18.5,1015.7,0,0,0,0,1,0,0,2021,9,13
10677,15.0,20.1,0.0,35.0,5.7,16.7,1017.1,0,0,0,0,1,0,0,2021,9,14
10678,13.0,21.3,0.0,88.0,5.2,14.8,1017.8,0,0,0,0,1,0,0,2021,9,15
10679,35.0,21.9,0.0,97.0,5.1,11.1,1016.8,0,0,0,0,1,0,0,2021,9,16
10680,26.0,23.6,2.3,71.0,5.8,14.8,1012.4,0,0,0,0,1,0,0,2021,9,17
10681,10.0,17.0,6.4,315.0,11.0,16.7,1014.3,0,0,0,0,1,0,0,2021,9,18
10682,8.0,17.8,0.1,81.0,4.3,11.1,1014.4,0,0,0,0,1,0,0,2021,9,19
10683,15.0,16.2,6.1,294.0,11.0,24.1,1014.0,0,0,0,0,1,0,0,2021,9,20
10684,14.0,13.8,0.0,322.0,10.1,16.7,1023.6,0,0,0,0,1,0,0,2021,9,21
10685,5.0,11.6,4.3,298.0,6.4,16.7,1023.1,0,0,0,0,1,0,0,2021,9,22
